split,track_id,audio_path,annotation_path,profile,class_name,midi_pitch,event_type,target_time_sec,pred_time_sec,time_error_ms,abs_time_error_ms,confidence,threshold,threshold_mode,checkpoint,onset_tolerance_ms,onset_nms_ms
TEST,test_basic_groove_000874_104bpm,C:\Users\rsanc\Documents\MAGISTER EN ACUSTICA Y VIBRACIONES\SEMESTRE IV\Automatic-Drum-Transcription-with-Vibrations\DATASET_GENERATOR\CUSTOM_5CLASS_MULTIPROFILE_LOW_FULL\TEST\AUDIO\test_basic_groove_000874_104bpm.wav,C:\Users\rsanc\Documents\MAGISTER EN ACUSTICA Y VIBRACIONES\SEMESTRE IV\Automatic-Drum-Transcription-with-Vibrations\DATASET_GENERATOR\CUSTOM_5CLASS_MULTIPROFILE_LOW_FULL\TEST\ANNOTATIONS\test_basic_groove_000874_104bpm.txt,basic_groove,SD,38,FN,0.432917,,,,,0.04,global,final,50.0,150.0
TEST,test_basic_groove_000874_104bpm,C:\Users\rsanc\Documents\MAGISTER EN ACUSTICA Y VIBRACIONES\SEMESTRE IV\Automatic-Drum-Transcription-with-Vibrations\DATASET_GENERATOR\CUSTOM_5CLASS_MULTIPROFILE_LOW_FULL\TEST\AUDIO\test_basic_groove_000874_104bpm.wav,C:\Users\rsanc\Documents\MAGISTER EN ACUSTICA Y VIBRACIONES\SEMESTRE IV\Automatic-Drum-Transcription-with-Vibrations\DATASET_GENERATOR\CUSTOM_5CLASS_MULTIPROFILE_LOW_FULL\TEST\ANNOTATIONS\test_basic_groove_000874_104bpm.txt,basic_groove,SD,38,FN,0.57875,,,,,0.04,global,final,50.0,150.0
TEST,test_basic_groove_000874_104bpm,C:\Users\rsanc\Documents\MAGISTER EN ACUSTICA Y VIBRACIONES\SEMESTRE IV\Automatic-Drum-Transcription-with-Vibrations\DATASET_GENERATOR\CUSTOM_5CLASS_MULTIPROFILE_LOW_FULL\TEST\AUDIO\test_basic_groove_000874_104bpm.wav,C:\Users\rsanc\Documents\MAGISTER EN ACUSTICA Y VIBRACIONES\SEMESTRE IV\Automatic-Drum-Transcription-with-Vibrations\DATASET_GENERATOR\CUSTOM_5CLASS_MULTIPROFILE_LOW_FULL\TEST\ANNOTATIONS\test_basic_groove_000874_104bpm.txt,basic_groove,SD,38,FN,1.73725,,,,,0.04,global,final,50.0,150.0
TEST,test_basic_groove_000874_104bpm,C:\Users\rsanc\Documents\MAGISTER EN ACUSTICA Y VIBRACIONES\SEMESTRE IV\Automatic-Drum-Transcription-with-Vibrations\DATASET_GENERATOR\CUSTOM_5CLASS_MULTIPROFILE_LOW_FULL\TEST\AUDIO\test_basic_groove_000874_104bpm.wav,C:\Users\rsanc\Documents\MAGISTER EN ACUSTICA Y VIBRACIONES\SEMESTRE IV\Automatic-Drum-Transcription-with-Vibrations\DATASET_GENERATOR\CUSTOM_5CLASS_MULTIPROFILE_LOW_FULL\TEST\ANNOTATIONS\test_basic_groove_000874_104bpm.txt,basic_groove,T12,47,TP,1.303833,1.3,-3.8329999999999753,3.8329999999999753,0.19385342299938202,0.04,global,final,50.0,150.0
TEST,test_basic_groove_000874_104bpm,C:\Users\rsanc\Documents\MAGISTER EN ACUSTICA Y VIBRACIONES\SEMESTRE IV\Automatic-Drum-Transcription-with-Vibrations\DATASET_GENERATOR\CUSTOM_5CLASS_MULTIPROFILE_LOW_FULL\TEST\AUDIO\test_basic_groove_000874_104bpm.wav,C:\Users\rsanc\Documents\MAGISTER EN ACUSTICA Y VIBRACIONES\SEMESTRE IV\Automatic-Drum-Transcription-with-Vibrations\DATASET_GENERATOR\CUSTOM_5CLASS_MULTIPROFILE_LOW_FULL\TEST\ANNOTATIONS\test_basic_groove_000874_104bpm.txt,basic_groove,T14,45,FP,,1.63,,,0.09501674026250839,0.04,global,final,50.0,150.0
TEST,test_basic_groove_000874_104bpm,C:\Users\rsanc\Documents\MAGISTER EN ACUSTICA Y VIBRACIONES\SEMESTRE IV\Automatic-Drum-Transcription-with-Vibrations\DATASET_GENERATOR\CUSTOM_5CLASS_MULTIPROFILE_LOW_FULL\TEST\AUDIO\test_basic_groove_000874_104bpm.wav,C:\Users\rsanc\Documents\MAGISTER EN ACUSTICA Y VIBRACIONES\SEMESTRE IV\Automatic-Drum-Transcription-with-Vibrations\DATASET_GENERATOR\CUSTOM_5CLASS_MULTIPROFILE_LOW_FULL\TEST\ANNOTATIONS\test_basic_groove_000874_104bpm.txt,basic_groove,T14,45,FN,1.736,,,,,0.04,global,final,50.0,150.0
TEST,test_basic_groove_000874_104bpm,C:\Users\rsanc\Documents\MAGISTER EN ACUSTICA Y VIBRACIONES\SEMESTRE IV\Automatic-Drum-Transcription-with-Vibrations\DATASET_GENERATOR\CUSTOM_5CLASS_MULTIPROFILE_LOW_FULL\TEST\AUDIO\test_basic_groove_000874_104bpm.wav,C:\Users\rsanc\Documents\MAGISTER EN ACUSTICA Y VIBRACIONES\SEMESTRE IV\Automatic-Drum-Transcription-with-Vibrations\DATASET_GENERATOR\CUSTOM_5CLASS_MULTIPROFILE_LOW_FULL\TEST\ANNOTATIONS\test_basic_groove_000874_104bpm.txt,basic_groove,T16,43,TP,2.025833,2.04,14.16700000000004,14.16700000000004,0.07421310991048813,0.04,global,final,50.0,150.0
TEST,test_basic_groove_000876_99bpm,C:\Users\rsanc\Documents\MAGISTER EN ACUSTICA Y VIBRACIONES\SEMESTRE IV\Automatic-Drum-Transcription-with-Vibrations\DATASET_GENERATOR\CUSTOM_5CLASS_MULTIPROFILE_LOW_FULL\TEST\AUDIO\test_basic_groove_000876_99bpm.wav,C:\Users\rsanc\Documents\MAGISTER EN ACUSTICA Y VIBRACIONES\SEMESTRE IV\Automatic-Drum-Transcription-with-Vibrations\DATASET_GENERATOR\CUSTOM_5CLASS_MULTIPROFILE_LOW_FULL\TEST\ANNOTATIONS\test_basic_groove_000876_99bpm.txt,basic_groove,KD,35,TP,0.00025,0.0,-0.25,0.25,0.21835902333259583,0.04,global,final,50.0,150.0
TEST,test_basic_groove_000876_99bpm,C:\Users\rsanc\Documents\MAGISTER EN ACUSTICA Y VIBRACIONES\SEMESTRE IV\Automatic-Drum-Transcription-with-Vibrations\DATASET_GENERATOR\CUSTOM_5CLASS_MULTIPROFILE_LOW_FULL\TEST\AUDIO\test_basic_groove_000876_99bpm.wav,C:\Users\rsanc\Documents\MAGISTER EN ACUSTICA Y VIBRACIONES\SEMESTRE IV\Automatic-Drum-Transcription-with-Vibrations\DATASET_GENERATOR\CUSTOM_5CLASS_MULTIPROFILE_LOW_FULL\TEST\ANNOTATIONS\test_basic_groove_000876_99bpm.txt,basic_groove,KD,35,TP,0.906333,0.95,43.6669999999999,43.6669999999999,0.15441007912158966,0.04,global,final,50.0,150.0
TEST,test_basic_groove_000876_99bpm,C:\Users\rsanc\Documents\MAGISTER EN ACUSTICA Y VIBRACIONES\SEMESTRE IV\Automatic-Drum-Transcription-with-Vibrations\DATASET_GENERATOR\CUSTOM_5CLASS_MULTIPROFILE_LOW_FULL\TEST\AUDIO\test_basic_groove_000876_99bpm.wav,C:\Users\rsanc\Documents\MAGISTER EN ACUSTICA Y VIBRACIONES\SEMESTRE IV\Automatic-Drum-Transcription-with-Vibrations\DATASET_GENERATOR\CUSTOM_5CLASS_MULTIPROFILE_LOW_FULL\TEST\ANNOTATIONS\test_basic_groove_000876_99bpm.txt,basic_groove,KD,35,TP,1.207917,1.22,12.083000000000066,12.083000000000066,0.1332845389842987,0.04,global,final,50.0,150.0
TEST,test_basic_groove_000876_99bpm,C:\Users\rsanc\Documents\MAGISTER EN ACUSTICA Y VIBRACIONES\SEMESTRE IV\Automatic-Drum-Transcription-with-Vibrations\DATASET_GENERATOR\CUSTOM_5CLASS_MULTIPROFILE_LOW_FULL\TEST\AUDIO\test_basic_groove_000876_99bpm.wav,C:\Users\rsanc\Documents\MAGISTER EN ACUSTICA Y VIBRACIONES\SEMESTRE IV\Automatic-Drum-Transcription-with-Vibrations\DATASET_GENERATOR\CUSTOM_5CLASS_MULTIPROFILE_LOW_FULL\TEST\ANNOTATIONS\test_basic_groove_000876_99bpm.txt,basic_groove,KD,35,TP,1.659,1.61,-48.99999999999993,48.99999999999993,0.18147523701190948,0.04,global,final,50.0,150.0
TEST,test_basic_groove_000876_99bpm,C:\Users\rsanc\Documents\MAGISTER EN ACUSTICA Y VIBRACIONES\SEMESTRE IV\Automatic-Drum-Transcription-with-Vibrations\DATASET_GENERATOR\CUSTOM_5CLASS_MULTIPROFILE_LOW_FULL\TEST\AUDIO\test_basic_groove_000876_99bpm.wav,C:\Users\rsanc\Documents\MAGISTER EN ACUSTICA Y VIBRACIONES\SEMESTRE IV\Automatic-Drum-Transcription-with-Vibrations\DATASET_GENERATOR\CUSTOM_5CLASS_MULTIPROFILE_LOW_FULL\TEST\ANNOTATIONS\test_basic_groove_000876_99bpm.txt,basic_groove,KD,35,FP,,0.75,,,0.041756682097911835,0.04,global,final,50.0,150.0
TEST,test_basic_groove_000876_99bpm,C:\Users\rsanc\Documents\MAGISTER EN ACUSTICA Y VIBRACIONES\SEMESTRE IV\Automatic-Drum-Transcription-with-Vibrations\DATASET_GENERATOR\CUSTOM_5CLASS_MULTIPROFILE_LOW_FULL\TEST\AUDIO\test_basic_groove_000876_99bpm.wav,C:\Users\rsanc\Documents\MAGISTER EN ACUSTICA Y VIBRACIONES\SEMESTRE IV\Automatic-Drum-Transcription-with-Vibrations\DATASET_GENERATOR\CUSTOM_5CLASS_MULTIPROFILE_LOW_FULL\TEST\ANNOTATIONS\test_basic_groove_000876_99bpm.txt,basic_groove,KD,35,FP,,1.4,,,0.04093208163976669,0.04,global,final,50.0,150.0
TEST,test_basic_groove_000876_99bpm,C:\Users\rsanc\Documents\MAGISTER EN ACUSTICA Y VIBRACIONES\SEMESTRE IV\Automatic-Drum-Transcription-with-Vibrations\DATASET_GENERATOR\CUSTOM_5CLASS_MULTIPROFILE_LOW_FULL\TEST\AUDIO\test_basic_groove_000876_99bpm.wav,C:\Users\rsanc\Documents\MAGISTER EN ACUSTICA Y VIBRACIONES\SEMESTRE IV\Automatic-Drum-Transcription-with-Vibrations\DATASET_GENERATOR\CUSTOM_5CLASS_MULTIPROFILE_LOW_FULL\TEST\ANNOTATIONS\test_basic_groove_000876_99bpm.txt,basic_groove,SD,38,FP,,0.53,,,0.04819990321993828,0.04,global,final,50.0,150.0
TEST,test_basic_groove_000876_99bpm,C:\Users\rsanc\Documents\MAGISTER EN ACUSTICA Y VIBRACIONES\SEMESTRE IV\Automatic-Drum-Transcription-with-Vibrations\DATASET_GENERATOR\CUSTOM_5CLASS_MULTIPROFILE_LOW_FULL\TEST\AUDIO\test_basic_groove_000876_99bpm.wav,C:\Users\rsanc\Documents\MAGISTER EN ACUSTICA Y VIBRACIONES\SEMESTRE IV\Automatic-Drum-Transcription-with-Vibrations\DATASET_GENERATOR\CUSTOM_5CLASS_MULTIPROFILE_LOW_FULL\TEST\ANNOTATIONS\test_basic_groove_000876_99bpm.txt,basic_groove,SD,38,FN,0.302917,,,,,0.04,global,final,50.0,150.0
TEST,test_basic_groove_000876_99bpm,C:\Users\rsanc\Documents\MAGISTER EN ACUSTICA Y VIBRACIONES\SEMESTRE IV\Automatic-Drum-Transcription-with-Vibrations\DATASET_GENERATOR\CUSTOM_5CLASS_MULTIPROFILE_LOW_FULL\TEST\AUDIO\test_basic_groove_000876_99bpm.wav,C:\Users\rsanc\Documents\MAGISTER EN ACUSTICA Y VIBRACIONES\SEMESTRE IV\Automatic-Drum-Transcription-with-Vibrations\DATASET_GENERATOR\CUSTOM_5CLASS_MULTIPROFILE_LOW_FULL\TEST\ANNOTATIONS\test_basic_groove_000876_99bpm.txt,basic_groove,SD,38,FN,0.603667,,,,,0.04,global,final,50.0,150.0
TEST,test_basic_groove_000876_99bpm,C:\Users\rsanc\Documents\MAGISTER EN ACUSTICA Y VIBRACIONES\SEMESTRE IV\Automatic-Drum-Transcription-with-Vibrations\DATASET_GENERATOR\CUSTOM_5CLASS_MULTIPROFILE_LOW_FULL\TEST\AUDIO\test_basic_groove_000876_99bpm.wav,C:\Users\rsanc\Documents\MAGISTER EN ACUSTICA Y VIBRACIONES\SEMESTRE IV\Automatic-Drum-Transcription-with-Vibrations\DATASET_GENERATOR\CUSTOM_5CLASS_MULTIPROFILE_LOW_FULL\TEST\ANNOTATIONS\test_basic_groove_000876_99bpm.txt,basic_groove,SD,38,FN,1.5095,,,,,0.04,global,final,50.0,150.0
TEST,test_basic_groove_000876_99bpm,C:\Users\rsanc\Documents\MAGISTER EN ACUSTICA Y VIBRACIONES\SEMESTRE IV\Automatic-Drum-Transcription-with-Vibrations\DATASET_GENERATOR\CUSTOM_5CLASS_MULTIPROFILE_LOW_FULL\TEST\AUDIO\test_basic_groove_000876_99bpm.wav,C:\Users\rsanc\Documents\MAGISTER EN ACUSTICA Y VIBRACIONES\SEMESTRE IV\Automatic-Drum-Transcription-with-Vibrations\DATASET_GENERATOR\CUSTOM_5CLASS_MULTIPROFILE_LOW_FULL\TEST\ANNOTATIONS\test_basic_groove_000876_99bpm.txt,basic_groove,SD,38,FN,1.81075,,,,,0.04,global,final,50.0,150.0
TEST,test_basic_groove_000876_99bpm,C:\Users\rsanc\Documents\MAGISTER EN ACUSTICA Y VIBRACIONES\SEMESTRE IV\Automatic-Drum-Transcription-with-Vibrations\DATASET_GENERATOR\CUSTOM_5CLASS_MULTIPROFILE_LOW_FULL\TEST\AUDIO\test_basic_groove_000876_99bpm.wav,C:\Users\rsanc\Documents\MAGISTER EN ACUSTICA Y VIBRACIONES\SEMESTRE IV\Automatic-Drum-Transcription-with-Vibrations\DATASET_GENERATOR\CUSTOM_5CLASS_MULTIPROFILE_LOW_FULL\TEST\ANNOTATIONS\test_basic_groove_000876_99bpm.txt,basic_groove,T12,47,FP,,1.6,,,0.1452721357345581,0.04,global,final,50.0,150.0
TEST,test_basic_groove_000876_99bpm,C:\Users\rsanc\Documents\MAGISTER EN ACUSTICA Y VIBRACIONES\SEMESTRE IV\Automatic-Drum-Transcription-with-Vibrations\DATASET_GENERATOR\CUSTOM_5CLASS_MULTIPROFILE_LOW_FULL\TEST\AUDIO\test_basic_groove_000876_99bpm.wav,C:\Users\rsanc\Documents\MAGISTER EN ACUSTICA Y VIBRACIONES\SEMESTRE IV\Automatic-Drum-Transcription-with-Vibrations\DATASET_GENERATOR\CUSTOM_5CLASS_MULTIPROFILE_LOW_FULL\TEST\ANNOTATIONS\test_basic_groove_000876_99bpm.txt,basic_groove,T12,47,FN,1.6595,,,,,0.04,global,final,50.0,150.0
TEST,test_basic_groove_000876_99bpm,C:\Users\rsanc\Documents\MAGISTER EN ACUSTICA Y VIBRACIONES\SEMESTRE IV\Automatic-Drum-Transcription-with-Vibrations\DATASET_GENERATOR\CUSTOM_5CLASS_MULTIPROFILE_LOW_FULL\TEST\AUDIO\test_basic_groove_000876_99bpm.wav,C:\Users\rsanc\Documents\MAGISTER EN ACUSTICA Y VIBRACIONES\SEMESTRE IV\Automatic-Drum-Transcription-with-Vibrations\DATASET_GENERATOR\CUSTOM_5CLASS_MULTIPROFILE_LOW_FULL\TEST\ANNOTATIONS\test_basic_groove_000876_99bpm.txt,basic_groove,T14,45,TP,1.810833,1.81,-0.8329999999998616,0.8329999999998616,0.10481983423233032,0.04,global,final,50.0,150.0
TEST,test_basic_groove_000876_99bpm,C:\Users\rsanc\Documents\MAGISTER EN ACUSTICA Y VIBRACIONES\SEMESTRE IV\Automatic-Drum-Transcription-with-Vibrations\DATASET_GENERATOR\CUSTOM_5CLASS_MULTIPROFILE_LOW_FULL\TEST\AUDIO\test_basic_groove_000876_99bpm.wav,C:\Users\rsanc\Documents\MAGISTER EN ACUSTICA Y VIBRACIONES\SEMESTRE IV\Automatic-Drum-Transcription-with-Vibrations\DATASET_GENERATOR\CUSTOM_5CLASS_MULTIPROFILE_LOW_FULL\TEST\ANNOTATIONS\test_basic_groove_000876_99bpm.txt,basic_groove,T16,43,FN,1.810333,,,,,0.04,global,final,50.0,150.0
TEST,test_basic_groove_000888_100bpm,C:\Users\rsanc\Documents\MAGISTER EN ACUSTICA Y VIBRACIONES\SEMESTRE IV\Automatic-Drum-Transcription-with-Vibrations\DATASET_GENERATOR\CUSTOM_5CLASS_MULTIPROFILE_LOW_FULL\TEST\AUDIO\test_basic_groove_000888_100bpm.wav,C:\Users\rsanc\Documents\MAGISTER EN ACUSTICA Y VIBRACIONES\SEMESTRE IV\Automatic-Drum-Transcription-with-Vibrations\DATASET_GENERATOR\CUSTOM_5CLASS_MULTIPROFILE_LOW_FULL\TEST\ANNOTATIONS\test_basic_groove_000888_100bpm.txt,basic_groove,KD,35,TP,0.0,0.0,0.0,0.0,0.41764888167381287,0.04,global,final,50.0,150.0
TEST,test_basic_groove_000888_100bpm,C:\Users\rsanc\Documents\MAGISTER EN ACUSTICA Y VIBRACIONES\SEMESTRE IV\Automatic-Drum-Transcription-with-Vibrations\DATASET_GENERATOR\CUSTOM_5CLASS_MULTIPROFILE_LOW_FULL\TEST\AUDIO\test_basic_groove_000888_100bpm.wav,C:\Users\rsanc\Documents\MAGISTER EN ACUSTICA Y VIBRACIONES\SEMESTRE IV\Automatic-Drum-Transcription-with-Vibrations\DATASET_GENERATOR\CUSTOM_5CLASS_MULTIPROFILE_LOW_FULL\TEST\ANNOTATIONS\test_basic_groove_000888_100bpm.txt,basic_groove,KD,35,TP,1.19875,1.25,51.250000000000014,51.250000000000014,0.14424429833889008,0.04,global,final,50.0,150.0
TEST,test_basic_groove_000888_100bpm,C:\Users\rsanc\Documents\MAGISTER EN ACUSTICA Y VIBRACIONES\SEMESTRE IV\Automatic-Drum-Transcription-with-Vibrations\DATASET_GENERATOR\CUSTOM_5CLASS_MULTIPROFILE_LOW_FULL\TEST\AUDIO\test_basic_groove_000888_100bpm.wav,C:\Users\rsanc\Documents\MAGISTER EN ACUSTICA Y VIBRACIONES\SEMESTRE IV\Automatic-Drum-Transcription-with-Vibrations\DATASET_GENERATOR\CUSTOM_5CLASS_MULTIPROFILE_LOW_FULL\TEST\ANNOTATIONS\test_basic_groove_000888_100bpm.txt,basic_groove,KD,35,FP,,0.64,,,0.06716448813676834,0.04,global,final,50.0,150.0
TEST,test_basic_groove_000888_100bpm,C:\Users\rsanc\Documents\MAGISTER EN ACUSTICA Y VIBRACIONES\SEMESTRE IV\Automatic-Drum-Transcription-with-Vibrations\DATASET_GENERATOR\CUSTOM_5CLASS_MULTIPROFILE_LOW_FULL\TEST\AUDIO\test_basic_groove_000888_100bpm.wav,C:\Users\rsanc\Documents\MAGISTER EN ACUSTICA Y VIBRACIONES\SEMESTRE IV\Automatic-Drum-Transcription-with-Vibrations\DATASET_GENERATOR\CUSTOM_5CLASS_MULTIPROFILE_LOW_FULL\TEST\ANNOTATIONS\test_basic_groove_000888_100bpm.txt,basic_groove,KD,35,FP,,0.97,,,0.16402031481266022,0.04,global,final,50.0,150.0
TEST,test_basic_groove_000888_100bpm,C:\Users\rsanc\Documents\MAGISTER EN ACUSTICA Y VIBRACIONES\SEMESTRE IV\Automatic-Drum-Transcription-with-Vibrations\DATASET_GENERATOR\CUSTOM_5CLASS_MULTIPROFILE_LOW_FULL\TEST\AUDIO\test_basic_groove_000888_100bpm.wav,C:\Users\rsanc\Documents\MAGISTER EN ACUSTICA Y VIBRACIONES\SEMESTRE IV\Automatic-Drum-Transcription-with-Vibrations\DATASET_GENERATOR\CUSTOM_5CLASS_MULTIPROFILE_LOW_FULL\TEST\ANNOTATIONS\test_basic_groove_000888_100bpm.txt,basic_groove,KD,35,FP,,2.25,,,0.040849559009075165,0.04,global,final,50.0,150.0
TEST,test_basic_groove_000888_100bpm,C:\Users\rsanc\Documents\MAGISTER EN ACUSTICA Y VIBRACIONES\SEMESTRE IV\Automatic-Drum-Transcription-with-Vibrations\DATASET_GENERATOR\CUSTOM_5CLASS_MULTIPROFILE_LOW_FULL\TEST\AUDIO\test_basic_groove_000888_100bpm.wav,C:\Users\rsanc\Documents\MAGISTER EN ACUSTICA Y VIBRACIONES\SEMESTRE IV\Automatic-Drum-Transcription-with-Vibrations\DATASET_GENERATOR\CUSTOM_5CLASS_MULTIPROFILE_LOW_FULL\TEST\ANNOTATIONS\test_basic_groove_000888_100bpm.txt,basic_groove,KD,35,FN,0.899333,,,,,0.04,global,final,50.0,150.0
TEST,test_basic_groove_000888_100bpm,C:\Users\rsanc\Documents\MAGISTER EN ACUSTICA Y VIBRACIONES\SEMESTRE IV\Automatic-Drum-Transcription-with-Vibrations\DATASET_GENERATOR\CUSTOM_5CLASS_MULTIPROFILE_LOW_FULL\TEST\AUDIO\test_basic_groove_000888_100bpm.wav,C:\Users\rsanc\Documents\MAGISTER EN ACUSTICA Y VIBRACIONES\SEMESTRE IV\Automatic-Drum-Transcription-with-Vibrations\DATASET_GENERATOR\CUSTOM_5CLASS_MULTIPROFILE_LOW_FULL\TEST\ANNOTATIONS\test_basic_groove_000888_100bpm.txt,basic_groove,KD,35,FN,1.049667,,,,,0.04,global,final,50.0,150.0
TEST,test_basic_groove_000888_100bpm,C:\Users\rsanc\Documents\MAGISTER EN ACUSTICA Y VIBRACIONES\SEMESTRE IV\Automatic-Drum-Transcription-with-Vibrations\DATASET_GENERATOR\CUSTOM_5CLASS_MULTIPROFILE_LOW_FULL\TEST\AUDIO\test_basic_groove_000888_100bpm.wav,C:\Users\rsanc\Documents\MAGISTER EN ACUSTICA Y VIBRACIONES\SEMESTRE IV\Automatic-Drum-Transcription-with-Vibrations\DATASET_GENERATOR\CUSTOM_5CLASS_MULTIPROFILE_LOW_FULL\TEST\ANNOTATIONS\test_basic_groove_000888_100bpm.txt,basic_groove,KD,35,FN,1.49775,,,,,0.04,global,final,50.0,150.0
TEST,test_basic_groove_000888_100bpm,C:\Users\rsanc\Documents\MAGISTER EN ACUSTICA Y VIBRACIONES\SEMESTRE IV\Automatic-Drum-Transcription-with-Vibrations\DATASET_GENERATOR\CUSTOM_5CLASS_MULTIPROFILE_LOW_FULL\TEST\AUDIO\test_basic_groove_000888_100bpm.wav,C:\Users\rsanc\Documents\MAGISTER EN ACUSTICA Y VIBRACIONES\SEMESTRE IV\Automatic-Drum-Transcription-with-Vibrations\DATASET_GENERATOR\CUSTOM_5CLASS_MULTIPROFILE_LOW_FULL\TEST\ANNOTATIONS\test_basic_groove_000888_100bpm.txt,basic_groove,SD,38,TP,0.599167,0.63,30.833,30.833,0.11275704205036163,0.04,global,final,50.0,150.0
TEST,test_basic_groove_000888_100bpm,C:\Users\rsanc\Documents\MAGISTER EN ACUSTICA Y VIBRACIONES\SEMESTRE IV\Automatic-Drum-Transcription-with-Vibrations\DATASET_GENERATOR\CUSTOM_5CLASS_MULTIPROFILE_LOW_FULL\TEST\AUDIO\test_basic_groove_000888_100bpm.wav,C:\Users\rsanc\Documents\MAGISTER EN ACUSTICA Y VIBRACIONES\SEMESTRE IV\Automatic-Drum-Transcription-with-Vibrations\DATASET_GENERATOR\CUSTOM_5CLASS_MULTIPROFILE_LOW_FULL\TEST\ANNOTATIONS\test_basic_groove_000888_100bpm.txt,basic_groove,SD,38,FN,1.4975,,,,,0.04,global,final,50.0,150.0
TEST,test_basic_groove_000888_100bpm,C:\Users\rsanc\Documents\MAGISTER EN ACUSTICA Y VIBRACIONES\SEMESTRE IV\Automatic-Drum-Transcription-with-Vibrations\DATASET_GENERATOR\CUSTOM_5CLASS_MULTIPROFILE_LOW_FULL\TEST\AUDIO\test_basic_groove_000888_100bpm.wav,C:\Users\rsanc\Documents\MAGISTER EN ACUSTICA Y VIBRACIONES\SEMESTRE IV\Automatic-Drum-Transcription-with-Vibrations\DATASET_GENERATOR\CUSTOM_5CLASS_MULTIPROFILE_LOW_FULL\TEST\ANNOTATIONS\test_basic_groove_000888_100bpm.txt,basic_groove,SD,38,FN,1.797917,,,,,0.04,global,final,50.0,150.0
TEST,test_basic_groove_000888_100bpm,C:\Users\rsanc\Documents\MAGISTER EN ACUSTICA Y VIBRACIONES\SEMESTRE IV\Automatic-Drum-Transcription-with-Vibrations\DATASET_GENERATOR\CUSTOM_5CLASS_MULTIPROFILE_LOW_FULL\TEST\AUDIO\test_basic_groove_000888_100bpm.wav,C:\Users\rsanc\Documents\MAGISTER EN ACUSTICA Y VIBRACIONES\SEMESTRE IV\Automatic-Drum-Transcription-with-Vibrations\DATASET_GENERATOR\CUSTOM_5CLASS_MULTIPROFILE_LOW_FULL\TEST\ANNOTATIONS\test_basic_groove_000888_100bpm.txt,basic_groove,SD,38,FN,2.245583,,,,,0.04,global,final,50.0,150.0
TEST,test_basic_groove_000888_100bpm,C:\Users\rsanc\Documents\MAGISTER EN ACUSTICA Y VIBRACIONES\SEMESTRE IV\Automatic-Drum-Transcription-with-Vibrations\DATASET_GENERATOR\CUSTOM_5CLASS_MULTIPROFILE_LOW_FULL\TEST\AUDIO\test_basic_groove_000888_100bpm.wav,C:\Users\rsanc\Documents\MAGISTER EN ACUSTICA Y VIBRACIONES\SEMESTRE IV\Automatic-Drum-Transcription-with-Vibrations\DATASET_GENERATOR\CUSTOM_5CLASS_MULTIPROFILE_LOW_FULL\TEST\ANNOTATIONS\test_basic_groove_000888_100bpm.txt,basic_groove,T12,47,FN,1.499167,,,,,0.04,global,final,50.0,150.0
TEST,test_basic_groove_000888_100bpm,C:\Users\rsanc\Documents\MAGISTER EN ACUSTICA Y VIBRACIONES\SEMESTRE IV\Automatic-Drum-Transcription-with-Vibrations\DATASET_GENERATOR\CUSTOM_5CLASS_MULTIPROFILE_LOW_FULL\TEST\AUDIO\test_basic_groove_000888_100bpm.wav,C:\Users\rsanc\Documents\MAGISTER EN ACUSTICA Y VIBRACIONES\SEMESTRE IV\Automatic-Drum-Transcription-with-Vibrations\DATASET_GENERATOR\CUSTOM_5CLASS_MULTIPROFILE_LOW_FULL\TEST\ANNOTATIONS\test_basic_groove_000888_100bpm.txt,basic_groove,T14,45,TP,1.499083,1.49,-9.082999999999952,9.082999999999952,0.055555056780576706,0.04,global,final,50.0,150.0
TEST,test_basic_groove_000888_100bpm,C:\Users\rsanc\Documents\MAGISTER EN ACUSTICA Y VIBRACIONES\SEMESTRE IV\Automatic-Drum-Transcription-with-Vibrations\DATASET_GENERATOR\CUSTOM_5CLASS_MULTIPROFILE_LOW_FULL\TEST\AUDIO\test_basic_groove_000888_100bpm.wav,C:\Users\rsanc\Documents\MAGISTER EN ACUSTICA Y VIBRACIONES\SEMESTRE IV\Automatic-Drum-Transcription-with-Vibrations\DATASET_GENERATOR\CUSTOM_5CLASS_MULTIPROFILE_LOW_FULL\TEST\ANNOTATIONS\test_basic_groove_000888_100bpm.txt,basic_groove,T16,43,FN,2.247,,,,,0.04,global,final,50.0,150.0
TEST,test_basic_groove_000890_107bpm,C:\Users\rsanc\Documents\MAGISTER EN ACUSTICA Y VIBRACIONES\SEMESTRE IV\Automatic-Drum-Transcription-with-Vibrations\DATASET_GENERATOR\CUSTOM_5CLASS_MULTIPROFILE_LOW_FULL\TEST\AUDIO\test_basic_groove_000890_107bpm.wav,C:\Users\rsanc\Documents\MAGISTER EN ACUSTICA Y VIBRACIONES\SEMESTRE IV\Automatic-Drum-Transcription-with-Vibrations\DATASET_GENERATOR\CUSTOM_5CLASS_MULTIPROFILE_LOW_FULL\TEST\ANNOTATIONS\test_basic_groove_000890_107bpm.txt,basic_groove,KD,35,TP,0.000833,0.0,-0.833,0.833,0.2375420331954956,0.04,global,final,50.0,150.0
