split,track_id,profile,fp_class_name,fn_class_name,fp_time_sec,fn_time_sec,delta_ms,abs_delta_ms,fp_confidence,fp_threshold,fn_threshold,threshold_mode,checkpoint,onset_tolerance_ms
TEST,test_standard_rock_000150_129bpm,standard_rock,T12,T16,1.57,1.62,-50.0,50.0,0.04374472796916962,0.04,0.04,global,final,50.0
TEST,test_standard_rock_000155_121bpm,standard_rock,T12,T14,1.58,1.6,-20.0,20.0,0.07311694324016571,0.04,0.04,global,final,50.0
TEST,test_standard_rock_000156_137bpm,standard_rock,KD,T16,1.53,1.53,0.0,0.0,0.051074136048555374,0.04,0.04,global,final,50.0
TEST,test_standard_rock_000156_137bpm,standard_rock,SD,T12,0.82,0.87,-50.0,50.0,0.06090882048010826,0.04,0.04,global,final,50.0
TEST,test_standard_rock_000170_118bpm,standard_rock,KD,SD,0.51,0.51,0.0,0.0,0.043197985738515854,0.04,0.04,global,final,50.0
TEST,test_standard_rock_000170_118bpm,standard_rock,SD,T12,1.57,1.53,40.0,40.0,0.057587794959545135,0.04,0.04,global,final,50.0
TEST,test_standard_rock_000172_126bpm,standard_rock,T16,T12,1.78,1.78,0.0,0.0,0.045278895646333694,0.04,0.04,global,final,50.0
TEST,test_standard_rock_000176_110bpm,standard_rock,KD,SD,2.07,2.05,20.0,20.0,0.04415768384933472,0.04,0.04,global,final,50.0
TEST,test_standard_rock_000176_110bpm,standard_rock,T12,SD,2.03,2.05,-20.0,20.0,0.06536105275154114,0.04,0.04,global,final,50.0
TEST,test_standard_rock_000184_100bpm,standard_rock,KD,SD,1.76,1.8,-40.0,40.0,0.04571184143424034,0.04,0.04,global,final,50.0
TEST,test_standard_rock_000184_100bpm,standard_rock,KD,T12,1.76,1.8,-40.0,40.0,0.04571184143424034,0.04,0.04,global,final,50.0
TEST,test_standard_rock_000184_100bpm,standard_rock,SD,T16,2.08,2.09,-10.0,10.0,0.06747890263795853,0.04,0.04,global,final,50.0
TEST,test_standard_rock_000193_108bpm,standard_rock,T14,T16,1.64,1.67,-30.0,30.0,0.08769524842500687,0.04,0.04,global,final,50.0
TEST,test_standard_rock_000193_108bpm,standard_rock,T16,T12,1.77,1.81,-40.0,40.0,0.09981182217597961,0.04,0.04,global,final,50.0
TEST,test_standard_rock_000193_108bpm,standard_rock,T16,T14,1.77,1.81,-40.0,40.0,0.09981182217597961,0.04,0.04,global,final,50.0
TEST,test_standard_rock_000195_138bpm,standard_rock,KD,SD,0.45,0.44,10.0,10.0,0.04545014351606369,0.04,0.04,global,final,50.0
TEST,test_standard_rock_000212_125bpm,standard_rock,KD,T12,1.31,1.32,-10.0,10.0,0.17433543503284454,0.04,0.04,global,final,50.0
TEST,test_standard_rock_000212_125bpm,standard_rock,KD,T14,1.31,1.32,-10.0,10.0,0.17433543503284454,0.04,0.04,global,final,50.0
TEST,test_standard_rock_000212_125bpm,standard_rock,SD,KD,1.21,1.2,10.0,10.0,0.042131323367357254,0.04,0.04,global,final,50.0
TEST,test_standard_rock_000221_124bpm,standard_rock,KD,T16,1.48,1.45,30.0,30.0,0.07652410864830017,0.04,0.04,global,final,50.0
TEST,test_standard_rock_000221_124bpm,standard_rock,SD,T14,1.65,1.69,-40.0,40.0,0.04762989655137062,0.04,0.04,global,final,50.0
TEST,test_standard_rock_000227_139bpm,standard_rock,KD,T12,1.33,1.29,40.0,40.0,0.040542956441640854,0.04,0.04,global,final,50.0
TEST,test_standard_rock_000227_139bpm,standard_rock,KD,T14,1.49,1.51,-20.0,20.0,0.06341654807329178,0.04,0.04,global,final,50.0
TEST,test_standard_rock_000227_139bpm,standard_rock,SD,T14,1.48,1.51,-30.0,30.0,0.05323619022965431,0.04,0.04,global,final,50.0
TEST,test_standard_rock_000232_130bpm,standard_rock,T14,T16,1.65,1.61,40.0,40.0,0.051527250558137894,0.04,0.04,global,final,50.0
TEST,test_standard_rock_000248_114bpm,standard_rock,T14,KD,1.54,1.58,-40.0,40.0,0.14356021583080292,0.04,0.04,global,final,50.0
TEST,test_standard_rock_000248_114bpm,standard_rock,T16,KD,1.54,1.58,-40.0,40.0,0.04301079362630844,0.04,0.04,global,final,50.0
TEST,test_standard_rock_000251_119bpm,standard_rock,KD,SD,0.52,0.5,20.0,20.0,0.14601528644561768,0.04,0.04,global,final,50.0
TEST,test_standard_rock_000271_139bpm,standard_rock,KD,SD,0.92,0.97,-50.0,50.0,0.13183972239494324,0.04,0.04,global,final,50.0
TEST,test_standard_rock_000271_139bpm,standard_rock,T12,SD,0.92,0.97,-50.0,50.0,0.05326801538467407,0.04,0.04,global,final,50.0
TEST,test_standard_rock_000271_139bpm,standard_rock,T16,SD,0.92,0.97,-50.0,50.0,0.06703405827283859,0.04,0.04,global,final,50.0
TEST,test_standard_rock_000287_136bpm,standard_rock,SD,T12,1.4,1.43,-30.0,30.0,0.08412212878465652,0.04,0.04,global,final,50.0
TEST,test_standard_rock_000292_122bpm,standard_rock,SD,T14,1.7,1.72,-20.0,20.0,0.04565535858273506,0.04,0.04,global,final,50.0
TEST,test_standard_rock_000292_122bpm,standard_rock,SD,T16,1.7,1.72,-20.0,20.0,0.04565535858273506,0.04,0.04,global,final,50.0
TEST,test_standard_rock_000302_115bpm,standard_rock,T16,T12,1.61,1.56,50.0,50.0,0.04892873764038086,0.04,0.04,global,final,50.0
TEST,test_standard_rock_000304_119bpm,standard_rock,SD,T14,1.64,1.64,0.0,0.0,0.07570794224739075,0.04,0.04,global,final,50.0
TEST,test_standard_rock_000304_119bpm,standard_rock,T12,T14,1.63,1.64,-10.0,10.0,0.05138742923736572,0.04,0.04,global,final,50.0
TEST,test_standard_rock_000304_119bpm,standard_rock,T14,SD,1.55,1.52,30.0,30.0,0.19266822934150696,0.04,0.04,global,final,50.0
TEST,test_standard_rock_000315_113bpm,standard_rock,SD,T14,1.58,1.59,-10.0,10.0,0.08213921636343002,0.04,0.04,global,final,50.0
TEST,test_standard_rock_000317_126bpm,standard_rock,T16,SD,1.47,1.42,50.0,50.0,0.0455482117831707,0.04,0.04,global,final,50.0
TEST,test_standard_rock_000327_133bpm,standard_rock,KD,T14,1.29,1.24,50.0,50.0,0.25192707777023315,0.04,0.04,global,final,50.0
TEST,test_standard_rock_000327_133bpm,standard_rock,SD,T14,1.29,1.24,50.0,50.0,0.16235987842082977,0.04,0.04,global,final,50.0
TEST,test_standard_rock_000327_133bpm,standard_rock,T12,KD,1.3,1.35,-50.0,50.0,0.049704138189554214,0.04,0.04,global,final,50.0
TEST,test_standard_rock_000327_133bpm,standard_rock,T12,SD,1.3,1.35,-50.0,50.0,0.049704138189554214,0.04,0.04,global,final,50.0
TEST,test_standard_rock_000327_133bpm,standard_rock,T12,T16,1.3,1.35,-50.0,50.0,0.049704138189554214,0.04,0.04,global,final,50.0
TEST,test_standard_rock_000338_125bpm,standard_rock,SD,T12,1.44,1.44,0.0,0.0,0.11381201446056366,0.04,0.04,global,final,50.0
TEST,test_standard_rock_000340_125bpm,standard_rock,SD,T14,1.72,1.68,40.0,40.0,0.043464887887239456,0.04,0.04,global,final,50.0
TEST,test_standard_rock_000340_125bpm,standard_rock,SD,T16,1.72,1.69,30.0,30.0,0.043464887887239456,0.04,0.04,global,final,50.0
TEST,test_standard_rock_000344_138bpm,standard_rock,KD,SD,1.29,1.3,-10.0,10.0,0.04634927958250046,0.04,0.04,global,final,50.0
TEST,test_standard_rock_000344_138bpm,standard_rock,T12,SD,1.29,1.3,-10.0,10.0,0.05012734234333038,0.04,0.04,global,final,50.0
TEST,test_standard_rock_000344_138bpm,standard_rock,T14,SD,1.28,1.3,-20.0,20.0,0.06296999752521515,0.04,0.04,global,final,50.0
TEST,test_standard_rock_000352_144bpm,standard_rock,SD,KD,0.81,0.84,-30.0,30.0,0.04091493785381317,0.04,0.04,global,final,50.0
TEST,test_standard_rock_000367_114bpm,standard_rock,T12,SD,1.53,1.58,-50.0,50.0,0.04446512088179588,0.04,0.04,global,final,50.0
TEST,test_standard_rock_000368_123bpm,standard_rock,SD,T16,1.3,1.34,-40.0,40.0,0.05849072337150574,0.04,0.04,global,final,50.0
TEST,test_standard_rock_000379_138bpm,standard_rock,SD,KD,1.56,1.52,40.0,40.0,0.07847107946872711,0.04,0.04,global,final,50.0
TEST,test_standard_rock_000379_138bpm,standard_rock,SD,T14,1.56,1.52,40.0,40.0,0.07847107946872711,0.04,0.04,global,final,50.0
TEST,test_standard_rock_000379_138bpm,standard_rock,T16,KD,1.56,1.52,40.0,40.0,0.056902989745140076,0.04,0.04,global,final,50.0
TEST,test_standard_rock_000379_138bpm,standard_rock,T16,T14,1.56,1.52,40.0,40.0,0.056902989745140076,0.04,0.04,global,final,50.0
TEST,test_standard_rock_000383_117bpm,standard_rock,T14,KD,1.51,1.54,-30.0,30.0,0.053273893892765045,0.04,0.04,global,final,50.0
TEST,test_standard_rock_000383_117bpm,standard_rock,T16,T12,1.77,1.8,-30.0,30.0,0.050560373812913895,0.04,0.04,global,final,50.0
TEST,test_standard_rock_000392_108bpm,standard_rock,KD,SD,2.07,2.08,-10.0,10.0,0.07749084383249283,0.04,0.04,global,final,50.0
TEST,test_standard_rock_000392_108bpm,standard_rock,SD,T12,2.24,2.22,20.0,20.0,0.043295975774526596,0.04,0.04,global,final,50.0
TEST,test_standard_rock_000405_112bpm,standard_rock,SD,KD,1.04,1.07,-30.0,30.0,0.044210705906152725,0.04,0.04,global,final,50.0
TEST,test_standard_rock_000405_112bpm,standard_rock,SD,T16,1.04,1.07,-30.0,30.0,0.044210705906152725,0.04,0.04,global,final,50.0
TEST,test_standard_rock_000405_112bpm,standard_rock,T12,KD,1.04,1.07,-30.0,30.0,0.0474766306579113,0.04,0.04,global,final,50.0
TEST,test_standard_rock_000405_112bpm,standard_rock,T12,T16,1.04,1.07,-30.0,30.0,0.0474766306579113,0.04,0.04,global,final,50.0
TEST,test_standard_rock_000412_122bpm,standard_rock,KD,SD,1.48,1.48,0.0,0.0,0.04607713595032692,0.04,0.04,global,final,50.0
TEST,test_standard_rock_000412_122bpm,standard_rock,T12,SD,1.48,1.48,0.0,0.0,0.06562509387731552,0.04,0.04,global,final,50.0
TEST,test_standard_rock_000415_114bpm,standard_rock,KD,SD,1.99,1.97,20.0,20.0,0.06794682890176773,0.04,0.04,global,final,50.0
TEST,test_standard_rock_000419_123bpm,standard_rock,KD,SD,1.88,1.83,50.0,50.0,0.051374420523643494,0.04,0.04,global,final,50.0
TEST,test_standard_rock_000430_132bpm,standard_rock,T16,KD,1.79,1.82,-30.0,30.0,0.05444186553359032,0.04,0.04,global,final,50.0
TEST,test_standard_rock_000437_127bpm,standard_rock,KD,SD,0.79,0.82,-30.0,30.0,0.04138118773698807,0.04,0.04,global,final,50.0
TEST,test_standard_rock_000437_127bpm,standard_rock,SD,KD,0.89,0.94,-50.0,50.0,0.09025177359580994,0.04,0.04,global,final,50.0
TEST,test_standard_rock_000439_101bpm,standard_rock,KD,SD,0.45,0.45,0.0,0.0,0.0474797822535038,0.04,0.04,global,final,50.0
TEST,test_standard_rock_000439_101bpm,standard_rock,SD,T16,1.17,1.19,-20.0,20.0,0.04484626278281212,0.04,0.04,global,final,50.0
TEST,test_standard_rock_000439_101bpm,standard_rock,T12,T16,1.17,1.19,-20.0,20.0,0.08295615017414093,0.04,0.04,global,final,50.0
TEST,test_standard_rock_000439_101bpm,standard_rock,T14,KD,2.34,2.38,-40.0,40.0,0.06491219252347946,0.04,0.04,global,final,50.0
TEST,test_standard_rock_000443_135bpm,standard_rock,KD,T16,1.33,1.34,-10.0,10.0,0.11688239127397537,0.04,0.04,global,final,50.0
TEST,test_standard_rock_000443_135bpm,standard_rock,SD,T12,1.15,1.11,40.0,40.0,0.1492285579442978,0.04,0.04,global,final,50.0
TEST,test_standard_rock_000461_109bpm,standard_rock,KD,SD,0.93,0.96,-30.0,30.0,0.04146912693977356,0.04,0.04,global,final,50.0
TEST,test_standard_rock_000466_129bpm,standard_rock,SD,T14,1.69,1.64,50.0,50.0,0.07705291360616684,0.04,0.04,global,final,50.0
TEST,test_standard_rock_000466_129bpm,standard_rock,T16,T14,1.68,1.64,40.0,40.0,0.06544047594070435,0.04,0.04,global,final,50.0
TEST,test_standard_rock_000468_111bpm,standard_rock,KD,SD,1.5,1.49,10.0,10.0,0.04139098897576332,0.04,0.04,global,final,50.0
TEST,test_standard_rock_000468_111bpm,standard_rock,KD,SD,2.17,2.16,10.0,10.0,0.05029313638806343,0.04,0.04,global,final,50.0
TEST,test_standard_rock_000468_111bpm,standard_rock,T12,T14,1.67,1.62,50.0,50.0,0.07905369251966476,0.04,0.04,global,final,50.0
TEST,test_standard_rock_000471_100bpm,standard_rock,KD,T14,1.67,1.65,20.0,20.0,0.13062794506549835,0.04,0.04,global,final,50.0
TEST,test_standard_rock_000493_141bpm,standard_rock,SD,T14,1.26,1.28,-20.0,20.0,0.10732080042362213,0.04,0.04,global,final,50.0
TEST,test_standard_rock_000495_144bpm,standard_rock,KD,SD,1.0,1.05,-50.0,50.0,0.07060957700014114,0.04,0.04,global,final,50.0
TEST,test_standard_rock_000495_144bpm,standard_rock,KD,T14,1.0,1.05,-50.0,50.0,0.07060957700014114,0.04,0.04,global,final,50.0
TEST,test_standard_rock_000495_144bpm,standard_rock,T12,SD,1.0,1.05,-50.0,50.0,0.17790177464485168,0.04,0.04,global,final,50.0
TEST,test_standard_rock_000495_144bpm,standard_rock,T12,T14,1.0,1.05,-50.0,50.0,0.17790177464485168,0.04,0.04,global,final,50.0
TEST,test_standard_rock_000495_144bpm,standard_rock,T14,SD,1.21,1.25,-40.0,40.0,0.0413917675614357,0.04,0.04,global,final,50.0
TEST,test_standard_rock_000495_144bpm,standard_rock,T16,SD,1.25,1.25,0.0,0.0,0.04163097217679024,0.04,0.04,global,final,50.0
TEST,test_standard_rock_000499_141bpm,standard_rock,KD,T12,1.26,1.28,-20.0,20.0,0.05187148600816727,0.04,0.04,global,final,50.0
TEST,test_standard_rock_000499_141bpm,standard_rock,SD,T12,1.26,1.28,-20.0,20.0,0.09192775934934616,0.04,0.04,global,final,50.0
TEST,test_standard_rock_000499_141bpm,standard_rock,T14,T12,1.26,1.28,-20.0,20.0,0.08406966924667358,0.04,0.04,global,final,50.0
TEST,test_standard_rock_000502_139bpm,standard_rock,T12,T14,1.42,1.41,10.0,10.0,0.09743037819862366,0.04,0.04,global,final,50.0
TEST,test_standard_rock_000502_139bpm,standard_rock,T16,T14,1.42,1.41,10.0,10.0,0.05742892995476723,0.04,0.04,global,final,50.0
TEST,test_standard_rock_000504_131bpm,standard_rock,SD,KD,0.7,0.68,20.0,20.0,0.04089522734284401,0.04,0.04,global,final,50.0
TEST,test_standard_rock_000507_141bpm,standard_rock,SD,T12,1.06,1.07,-10.0,10.0,0.053403474390506744,0.04,0.04,global,final,50.0
TEST,test_standard_rock_000507_141bpm,standard_rock,SD,T14,1.06,1.07,-10.0,10.0,0.053403474390506744,0.04,0.04,global,final,50.0
TEST,test_standard_rock_000507_141bpm,standard_rock,SD,T16,1.06,1.07,-10.0,10.0,0.053403474390506744,0.04,0.04,global,final,50.0
TEST,test_standard_rock_000524_130bpm,standard_rock,KD,SD,0.7,0.69,10.0,10.0,0.0413145087659359,0.04,0.04,global,final,50.0
TEST,test_standard_rock_000524_130bpm,standard_rock,KD,T16,1.48,1.5,-20.0,20.0,0.09236354380846024,0.04,0.04,global,final,50.0
TEST,test_standard_rock_000524_130bpm,standard_rock,SD,T16,1.47,1.5,-30.0,30.0,0.10301603376865387,0.04,0.04,global,final,50.0
TEST,test_standard_rock_000524_130bpm,standard_rock,T16,SD,1.39,1.38,10.0,10.0,0.0405396930873394,0.04,0.04,global,final,50.0
TEST,test_standard_rock_000534_113bpm,standard_rock,KD,SD,0.48,0.53,-50.0,50.0,0.17775858938694,0.04,0.04,global,final,50.0
TEST,test_standard_rock_000537_104bpm,standard_rock,KD,SD,1.57,1.58,-10.0,10.0,0.04072299227118492,0.04,0.04,global,final,50.0
TEST,test_standard_rock_000545_145bpm,standard_rock,KD,SD,0.4,0.41,-10.0,10.0,0.04273456335067749,0.04,0.04,global,final,50.0
TEST,test_standard_rock_000556_129bpm,standard_rock,KD,SD,0.69,0.7,-10.0,10.0,0.04186028242111206,0.04,0.04,global,final,50.0
TEST,test_standard_rock_000566_130bpm,standard_rock,KD,SD,0.73,0.69,40.0,40.0,0.04122008755803108,0.04,0.04,global,final,50.0
TEST,test_standard_rock_000572_117bpm,standard_rock,KD,T12,1.76,1.79,-30.0,30.0,0.1891552358865738,0.04,0.04,global,final,50.0
TEST,test_standard_rock_000581_132bpm,standard_rock,KD,SD,0.68,0.68,0.0,0.0,0.041424017399549484,0.04,0.04,global,final,50.0
TEST,test_standard_rock_000588_132bpm,standard_rock,KD,T14,1.24,1.25,-10.0,10.0,0.13147878646850586,0.04,0.04,global,final,50.0
TEST,test_standard_rock_000588_132bpm,standard_rock,SD,T14,1.24,1.25,-10.0,10.0,0.10910490155220032,0.04,0.04,global,final,50.0
TEST,test_standard_rock_000588_132bpm,standard_rock,T12,T14,1.23,1.25,-20.0,20.0,0.11833652853965759,0.04,0.04,global,final,50.0
TEST,test_standard_rock_000591_114bpm,standard_rock,KD,SD,0.94,0.92,20.0,20.0,0.07784240692853928,0.04,0.04,global,final,50.0
TEST,test_standard_rock_000595_143bpm,standard_rock,T12,T14,1.46,1.46,0.0,0.0,0.04037937521934509,0.04,0.04,global,final,50.0
TEST,test_standard_rock_000595_143bpm,standard_rock,T12,KD,1.65,1.67,-20.0,20.0,0.07427798956632614,0.04,0.04,global,final,50.0
TEST,test_standard_rock_000595_143bpm,standard_rock,T12,SD,1.65,1.67,-20.0,20.0,0.07427798956632614,0.04,0.04,global,final,50.0
TEST,test_standard_rock_000595_143bpm,standard_rock,T14,KD,1.65,1.67,-20.0,20.0,0.12112364917993546,0.04,0.04,global,final,50.0
TEST,test_standard_rock_000595_143bpm,standard_rock,T14,SD,1.65,1.67,-20.0,20.0,0.12112364917993546,0.04,0.04,global,final,50.0
TEST,test_standard_rock_000596_103bpm,standard_rock,T12,T16,2.24,2.19,50.0,50.0,0.045462943613529205,0.04,0.04,global,final,50.0
TEST,test_standard_rock_000599_132bpm,standard_rock,SD,T14,1.14,1.14,0.0,0.0,0.1552666872739792,0.04,0.04,global,final,50.0
TEST,test_standard_rock_000599_132bpm,standard_rock,T12,T14,1.14,1.14,0.0,0.0,0.057297587394714355,0.04,0.04,global,final,50.0
TEST,test_standard_rock_000600_125bpm,standard_rock,T14,T16,1.41,1.43,-20.0,20.0,0.042140595614910126,0.04,0.04,global,final,50.0
TEST,test_standard_rock_000601_139bpm,standard_rock,KD,T12,0.95,0.97,-20.0,20.0,0.08547713607549667,0.04,0.04,global,final,50.0
TEST,test_standard_rock_000601_139bpm,standard_rock,T12,KD,0.86,0.86,0.0,0.0,0.04591989517211914,0.04,0.04,global,final,50.0
TEST,test_standard_rock_000601_139bpm,standard_rock,T12,SD,0.86,0.87,-10.0,10.0,0.04591989517211914,0.04,0.04,global,final,50.0
TEST,test_standard_rock_000601_139bpm,standard_rock,T16,T12,0.95,0.97,-20.0,20.0,0.0416523776948452,0.04,0.04,global,final,50.0
TEST,test_standard_rock_000612_139bpm,standard_rock,SD,T14,1.52,1.51,10.0,10.0,0.05530260503292084,0.04,0.04,global,final,50.0
TEST,test_standard_rock_000620_109bpm,standard_rock,T12,T14,1.35,1.37,-20.0,20.0,0.07674938440322876,0.04,0.04,global,final,50.0
TEST,test_standard_rock_000632_132bpm,standard_rock,SD,KD,0.27,0.23,40.0,40.0,0.08381008356809616,0.04,0.04,global,final,50.0
TEST,test_standard_rock_000632_132bpm,standard_rock,SD,T16,1.3,1.25,50.0,50.0,0.04099036008119583,0.04,0.04,global,final,50.0
TEST,test_standard_rock_000632_132bpm,standard_rock,T14,T16,1.3,1.25,50.0,50.0,0.04864336922764778,0.04,0.04,global,final,50.0
TEST,test_standard_rock_000640_117bpm,standard_rock,T12,KD,0.81,0.77,40.0,40.0,0.04322133958339691,0.04,0.04,global,final,50.0
TEST,test_standard_rock_000642_117bpm,standard_rock,KD,SD,0.82,0.77,50.0,50.0,0.040009934455156326,0.04,0.04,global,final,50.0
TEST,test_standard_rock_000646_144bpm,standard_rock,T12,KD,0.66,0.62,40.0,40.0,0.042849618941545486,0.04,0.04,global,final,50.0
TEST,test_standard_rock_000646_144bpm,standard_rock,T14,SD,1.25,1.25,0.0,0.0,0.056445445865392685,0.04,0.04,global,final,50.0
TEST,test_standard_rock_000651_143bpm,standard_rock,KD,T14,1.11,1.15,-40.0,40.0,0.18111759424209595,0.04,0.04,global,final,50.0
TEST,test_standard_rock_000651_143bpm,standard_rock,T16,T14,1.11,1.15,-40.0,40.0,0.040175460278987885,0.04,0.04,global,final,50.0
TEST,test_standard_rock_000659_142bpm,standard_rock,T16,KD,1.23,1.27,-40.0,40.0,0.04665238782763481,0.04,0.04,global,final,50.0
TEST,test_standard_rock_000659_142bpm,standard_rock,T16,SD,1.23,1.27,-40.0,40.0,0.04665238782763481,0.04,0.04,global,final,50.0
TEST,test_standard_rock_000669_142bpm,standard_rock,KD,SD,0.69,0.74,-50.0,50.0,0.13830998539924622,0.04,0.04,global,final,50.0
TEST,test_standard_rock_000673_140bpm,standard_rock,T12,KD,0.86,0.85,10.0,10.0,0.06402584165334702,0.04,0.04,global,final,50.0
TEST,test_standard_rock_000675_115bpm,standard_rock,KD,T16,1.69,1.7,-10.0,10.0,0.18406011164188385,0.04,0.04,global,final,50.0
TEST,test_standard_rock_000678_139bpm,standard_rock,KD,T12,0.95,0.97,-20.0,20.0,0.042839210480451584,0.04,0.04,global,final,50.0
TEST,test_standard_rock_000678_139bpm,standard_rock,T12,KD,0.65,0.65,0.0,0.0,0.0446057952940464,0.04,0.04,global,final,50.0
TEST,test_standard_rock_000678_139bpm,standard_rock,T12,SD,0.65,0.65,0.0,0.0,0.0446057952940464,0.04,0.04,global,final,50.0
TEST,test_standard_rock_000678_139bpm,standard_rock,T12,KD,0.88,0.86,20.0,20.0,0.1928393542766571,0.04,0.04,global,final,50.0
TEST,test_standard_rock_000680_129bpm,standard_rock,KD,SD,0.79,0.82,-30.0,30.0,0.1509079486131668,0.04,0.04,global,final,50.0
TEST,test_standard_rock_000680_129bpm,standard_rock,KD,SD,1.35,1.4,-50.0,50.0,0.05936332792043686,0.04,0.04,global,final,50.0
TEST,test_standard_rock_000680_129bpm,standard_rock,KD,T16,1.35,1.4,-50.0,50.0,0.05936332792043686,0.04,0.04,global,final,50.0
TEST,test_standard_rock_000692_127bpm,standard_rock,T16,KD,1.41,1.42,-10.0,10.0,0.043627478182315826,0.04,0.04,global,final,50.0
TEST,test_standard_rock_000692_127bpm,standard_rock,T16,SD,1.41,1.42,-10.0,10.0,0.043627478182315826,0.04,0.04,global,final,50.0
TEST,test_standard_rock_000710_141bpm,standard_rock,SD,T14,1.31,1.27,40.0,40.0,0.04269544035196304,0.04,0.04,global,final,50.0
TEST,test_standard_rock_000713_125bpm,standard_rock,KD,SD,1.4,1.43,-30.0,30.0,0.1223675012588501,0.04,0.04,global,final,50.0
TEST,test_standard_rock_000713_125bpm,standard_rock,SD,T14,1.74,1.79,-50.0,50.0,0.09278243035078049,0.04,0.04,global,final,50.0
TEST,test_standard_rock_000713_125bpm,standard_rock,SD,T16,1.74,1.79,-50.0,50.0,0.09278243035078049,0.04,0.04,global,final,50.0
TEST,test_standard_rock_000713_125bpm,standard_rock,T12,SD,1.39,1.43,-40.0,40.0,0.10229228436946869,0.04,0.04,global,final,50.0
TEST,test_standard_rock_000716_102bpm,standard_rock,KD,SD,2.2,2.21,-10.0,10.0,0.07731345295906067,0.04,0.04,global,final,50.0
TEST,test_standard_rock_000717_114bpm,standard_rock,KD,T16,2.0,1.98,20.0,20.0,0.15558230876922607,0.04,0.04,global,final,50.0
TEST,test_standard_rock_000728_112bpm,standard_rock,KD,T12,1.75,1.74,10.0,10.0,0.12300144881010056,0.04,0.04,global,final,50.0
TEST,test_standard_rock_000728_112bpm,standard_rock,SD,T12,1.75,1.74,10.0,10.0,0.07862704247236252,0.04,0.04,global,final,50.0
TEST,test_standard_rock_000749_119bpm,standard_rock,SD,KD,1.22,1.26,-40.0,40.0,0.11256346106529236,0.04,0.04,global,final,50.0
TEST,test_standard_rock_000749_119bpm,standard_rock,SD,T16,1.22,1.26,-40.0,40.0,0.11256346106529236,0.04,0.04,global,final,50.0
TEST,test_standard_rock_000749_119bpm,standard_rock,SD,T14,1.81,1.76,50.0,50.0,0.06698081642389297,0.04,0.04,global,final,50.0
TEST,test_standard_rock_000750_134bpm,standard_rock,T16,SD,1.33,1.34,-10.0,10.0,0.040797702968120575,0.04,0.04,global,final,50.0
TEST,test_standard_rock_000759_139bpm,standard_rock,T12,KD,0.9,0.87,30.0,30.0,0.04196945205330849,0.04,0.04,global,final,50.0
TEST,test_standard_rock_000771_137bpm,standard_rock,KD,T12,1.31,1.32,-10.0,10.0,0.05113239213824272,0.04,0.04,global,final,50.0
TEST,test_standard_rock_000771_137bpm,standard_rock,SD,T12,1.3,1.32,-20.0,20.0,0.04791994392871857,0.04,0.04,global,final,50.0
TEST,test_standard_rock_000782_127bpm,standard_rock,KD,T12,1.29,1.3,-10.0,10.0,0.08465453237295151,0.04,0.04,global,final,50.0
TEST,test_standard_rock_000782_127bpm,standard_rock,KD,T14,1.29,1.3,-10.0,10.0,0.08465453237295151,0.04,0.04,global,final,50.0
TEST,test_standard_rock_000784_127bpm,standard_rock,T12,KD,1.38,1.41,-30.0,30.0,0.04110321030020714,0.04,0.04,global,final,50.0
TEST,test_standard_rock_000784_127bpm,standard_rock,T12,SD,1.38,1.41,-30.0,30.0,0.04110321030020714,0.04,0.04,global,final,50.0
TEST,test_standard_rock_000801_126bpm,standard_rock,KD,SD,0.46,0.48,-20.0,20.0,0.042991526424884796,0.04,0.04,global,final,50.0
TEST,test_standard_rock_000801_126bpm,standard_rock,T12,SD,1.65,1.67,-20.0,20.0,0.04091176390647888,0.04,0.04,global,final,50.0
TEST,test_standard_rock_000811_118bpm,standard_rock,KD,SD,1.52,1.53,-10.0,10.0,0.06323275715112686,0.04,0.04,global,final,50.0
TEST,test_standard_rock_000811_118bpm,standard_rock,KD,T12,1.52,1.53,-10.0,10.0,0.06323275715112686,0.04,0.04,global,final,50.0
TEST,test_standard_rock_000816_126bpm,standard_rock,T14,KD,1.43,1.43,0.0,0.0,0.11355887353420258,0.04,0.04,global,final,50.0
TEST,test_standard_rock_000816_126bpm,standard_rock,T14,SD,1.43,1.43,0.0,0.0,0.11355887353420258,0.04,0.04,global,final,50.0
TEST,test_standard_rock_000818_121bpm,standard_rock,KD,SD,0.82,0.87,-50.0,50.0,0.1814667135477066,0.04,0.04,global,final,50.0
TEST,test_standard_rock_000823_128bpm,standard_rock,KD,SD,0.84,0.82,20.0,20.0,0.04061378166079521,0.04,0.04,global,final,50.0
TEST,test_standard_rock_000823_128bpm,standard_rock,KD,T14,1.18,1.17,10.0,10.0,0.05161118879914284,0.04,0.04,global,final,50.0
TEST,test_standard_rock_000837_135bpm,standard_rock,KD,SD,1.39,1.44,-50.0,50.0,0.1016918271780014,0.04,0.04,global,final,50.0
TEST,test_standard_rock_000837_135bpm,standard_rock,T12,SD,1.39,1.44,-50.0,50.0,0.07523752748966217,0.04,0.04,global,final,50.0
TEST,test_standard_rock_000843_115bpm,standard_rock,SD,T14,1.31,1.31,0.0,0.0,0.0882132425904274,0.04,0.04,global,final,50.0
TEST,test_standard_rock_000843_115bpm,standard_rock,SD,T16,1.31,1.3,10.0,10.0,0.0882132425904274,0.04,0.04,global,final,50.0
